Date,AAPL,AMZN,GLD,GOOG,JNJ,JPM,META,MSFT,TSLA,XOM
2019-06-12,46.69612503051758,92.76599884033203,125.83000183105469,53.59764099121094,120.60486602783203,92.67671203613281,174.21890258789062,124.67579650878906,13.950667381286621,56.187469482421875
2019-06-13,46.686492919921875,93.51499938964844,126.5999984741211,54.18186950683594,119.7791976928711,92.90570831298828,176.63751220703125,125.46278381347656,14.260666847229004,56.68081283569336
2019-06-14,46.347434997558594,93.4834976196289,126.55999755859375,54.01167678833008,119.25138854980469,93.1431884765625,180.47940063476562,125.58604431152344,14.32800006866455,56.430355072021484
2019-06-17,46.62397766113281,94.30149841308594,126.4800033569336,54.367488861083984,118.69810485839844,92.63429260253906,188.1233673095703,125.96531677246094,15.001999855041504,56.99198913574219
2019-06-18,47.720497131347656,95.06849670410156,127.12000274658203,54.91987228393555,119.37056732177734,93.89804077148438,187.5858917236328,128.1555633544922,14.982666969299316,57.485321044921875
2019-06-19,47.581031799316406,95.43949890136719,127.88999938964844,54.85667419433594,119.55783081054688,93.21952056884766,186.60055541992188,128.6581268310547,15.095333099365234,57.16655349731445
2019-06-20,47.96337890625,95.90950012207031,131.11000061035156,55.30903244018555,121.0560531616211,93.45697784423828,188.64093017578125,129.85281372070312,14.641332626342773,58.145660400390625
2019-06-21,47.799842834472656,95.56500244140625,131.97999572753906,55.829566955566406,120.95388793945312,92.82090759277344,190.24337768554688,129.8717803955078,14.790666580200195,58.96535110473633
2019-06-24,47.751766204833984,95.69499969482422,133.94000244140625,55.513065338134766,121.77960205078125,92.15935516357422,191.696533203125,130.63980102539062,14.909333229064941,58.40369415283203
2019-06-25,47.027957916259766,93.91349792480469,134.1999969482422,54.06144332885742,122.7840805053711,91.39601135253906,187.9541778564453,126.5152359008789,14.650667190551758,57.88758087158203
2019-06-26,48.04512405395508,94.8915023803711,132.97000122070312,53.73548889160156,120.74958038330078,92.00668334960938,186.7797088623047,126.98932647705078,14.618000030517578,58.1380729675293
2019-06-27,48.030704498291016,95.21399688720703,132.83999633789062,53.546875,119.76216888427734,92.31201171875,188.61106872558594,127.19791412353516,14.855999946594238,57.546058654785156
2019-06-28,47.59305191040039,94.68150329589844,133.1999969482422,53.79072189331055,118.5618667602539,94.822509765625,192.0946502685547,127.01781463623047,14.897333145141602,58.16082000732422
2019-07-01,48.465946197509766,96.1094970703125,130.6199951171875,54.63870620727539,118.62995147705078,96.4170150756836,192.0946502685547,128.6486053466797,15.14466667175293,58.107704162597656
2019-07-02,48.74970245361328,96.71549987792969,133.41000366210938,55.30057144165039,119.20033264160156,96.51880645751953,194.0852813720703,129.50198364257812,14.970000267028809,57.470149993896484
2019-07-03,49.153682708740234,96.94999694824219,133.6300048828125,55.81463623046875,120.99645233154297,96.36506652832031,196.27496337890625,130.33641052246094,15.65999984741211,58.0166130065918
2019-07-05,49.11039733886719,97.14550018310547,132.13999938964844,56.312774658203125,119.65995788574219,96.93734741210938,195.47869873046875,129.9571075439453,15.539999961853027,57.78133773803711
2019-07-08,48.09804153442383,97.61599731445312,131.2899932861328,55.55437088012695,120.0004653930664,96.40776824951172,194.8417205810547,129.86231994628906,15.355999946594238,58.04698181152344
2019-07-09,48.39141082763672,99.41500091552734,131.75,55.976375579833984,120.37503051757812,96.81775665283203,198.27552795410156,129.38821411132812,15.337332725524902,58.009029388427734
2019-07-10,48.86992645263672,100.87049865722656,133.8300018310547,56.755184173583984,120.20478820800781,96.535888671875,201.7790069580078,130.70619201660156,15.928000450134277,58.8287353515625
2019-07-11,48.5140380859375,100.05349731445312,132.6999969482422,56.940799713134766,119.26844024658203,97.45838165283203,200.28604125976562,131.22764587402344,15.90666675567627,58.874267578125
2019-07-12,48.886756896972656,100.55000305175781,133.52999877929688,56.97513961791992,114.32268524169922,98.48333740234375,203.90896606445312,131.70175170898438,16.338666915893555,58.91980743408203
2019-07-15,49.34605026245117,101.04949951171875,133.52999877929688,57.24585723876953,114.67168426513672,97.28753662109375,202.9534912109375,131.70175170898438,16.899999618530273,58.50236511230469
2019-07-16,49.175323486328125,100.49500274658203,132.39999389648438,57.4070930480957,112.79043579101562,98.32960510253906,202.88380432128906,129.97610473632812,16.825332641601562,57.62953567504883
2019-07-17,48.89878845214844,99.60150146484375,134.5800018310547,57.04729461669922,112.24560546875,97.36441040039062,200.85337829589844,129.2080535888672,16.99066734313965,57.28800582885742
2019-07-18,49.45427322387695,98.8949966430664,136.47999572753906,57.04630661010742,112.42439270019531,97.94523620605469,199.83815002441406,129.35028076171875,16.902666091918945,56.80223083496094
2019-07-19,48.71602249145508,98.22599792480469,134.47000122070312,56.23862838745117,110.92618560791016,96.98004150390625,197.4295196533203,129.5399169921875,17.211999893188477,56.91608810424805
2019-07-22,49.82939147949219,99.28150177001953,134.4499969482422,56.63524627685547,109.50460815429688,97.60356903076172,201.37095642089844,131.256103515625,17.045333862304688,56.976810455322266
2019-07-23,50.21894073486328,99.72450256347656,133.69000244140625,57.04033279418945,109.67484283447266,99.38875579833984,201.41073608398438,132.07154846191406,17.344667434692383,57.20451354980469
2019-07-24,50.17805099487305,100.04049682617188,134.3699951171875,56.62230682373047,110.47502899169922,99.79021453857422,203.69998168945312,133.42747497558594,17.658666610717773,57.19692611694336
2019-07-25,49.78129577636719,98.69100189208984,133.4199981689453,56.33915328979492,111.6156997680664,98.83354187011719,199.76849365234375,132.9249267578125,15.254667282104492,56.87055206298828
2019-07-26,49.95442199707031,97.15249633789062,133.63999938964844,62.225772857666016,111.28372192382812,99.26915740966797,198.81298828125,134.0153350830078,15.202667236328125,56.779476165771484
2019-07-29,50.42093276977539,95.62249755859375,134.52999877929688,61.67836380004883,113.23304748535156,98.9531478881836,195.02085876464844,133.72140502929688,15.718000411987305,57.181739807128906
2019-07-30,50.20451354980469,94.92649841308594,134.97999572753906,60.96822738647461,112.43289947509766,98.7310562133789,196.11569213867188,133.07664489746094,16.150667190551758,57.18932342529297
2019-07-31,51.2288932800293,93.33899688720703,133.2100067138672,60.547218322753906,110.84956359863281,99.08126831054688,193.31886291503906,129.2080535888672,16.107332229614258,56.43794250488281
2019-08-01,50.12034606933594,92.76599884033203,136.41000366210938,60.165531158447266,110.9091567993164,96.4675521850586,191.825927734375,130.90530395507812,15.59000015258789,54.99586868286133
